City,Area,Location,No. of Bedrooms,Price
6,1430,202,3,10500000
6,3145,204,3,20000000
2,2880,435,3,101400000
2,600,445,1,4800000
4,883,287,2,20000000
3,963,7,2,2889000
5,1115,38,2,6200000
2,1620,430,3,31500000
1,400,139,1,3600000
4,1400,288,3,7500000
5,1024,38,2,6200000
6,4146,202,5,35200000
4,4527,314,3,10500000
4,2300,317,4,14000000
4,1925,288,3,2500000
4,1100,313,3,4984000
2,610,499,1,16000000
4,1335,293,3,5217000
1,668,145,2,19800000
4,822,287,2,9093000
4,847,287,2,4629000
4,944,292,2,8700000
4,1455,293,3,6600000
2,1145,476,2,20099999
2,935,425,2,3757000
6,1695,201,3,10600000
2,1491,430,3,60000000
4,1440,300,3,9818000
5,876,35,2,3285000
2,700,446,1,15500000
2,890,426,2,5800000
5,567,49,1,4201000
2,640,486,1,21000000
6,3025,207,4,37000000
4,900,288,2,3800000
2,1147,475,3,71500000
6,1195,214,2,7500000
2,1902,187,3,12200000
4,880,298,2,2700000
4,1204,407,2,50199999
4,1270,295,3,13000000
4,1055,286,2,3268000
5,550,125,1,4096000
4,734,286,2,2099000
4,1200,303,2,8200000
4,4995,314,4,52000000
4,4320,315,4,14200000
2,670,486,1,3400000
3,520,6,1,3800000
2,729,429,2,7890000
5,1745,55,3,8798000
4,1780,309,4,4008000
5,1314,50,3,5206000
4,840,287,2,3286000
4,1712,317,3,10000000
1,1250,138,2,17200000
4,4527,314,3,2600000
4,840,298,2,6800000
4,830,295,2,7100000
1,1450,148,3,13799999
5,2627,79,3,13700000
5,1777,53,3,17200000
4,1050,288,2,6700000
5,1363,60,3,6300000
6,1010,255,2,2022000
2,2800,446,5,55000000
3,1300,1,3,7716000
2,530,447,1,3000000
4,720,311,2,2650000
4,1365,296,3,5500000
4,1500,288,2,24000000
5,1235,70,3,6934999
5,1275,83,3,38000000
4,1980,297,3,5640000
4,953,286,2,4653000
4,1185,296,2,5171000
5,720,62,2,4600000
6,1260,197,2,5500000
2,1100,431,2,8500000
4,1947,293,4,3590999
2,1068,426,2,36100000
3,1114,2,2,4463000
4,1605,309,3,8000000
2,800,428,2,8500000
4,1100,305,2,8650000
4,800,297,2,15000000
3,1200,10,2,16000000
5,1833,70,3,8013000
5,830,41,1,5200000
5,872,70,2,13000000
6,1300,199,2,6500000
3,2775,19,3,6950000
1,630,141,2,2500000
4,1522,288,3,10500000
6,1441,201,2,9400000
4,1463,293,3,2383000
6,1420,219,3,7500000
2,1500,475,3,101800000
5,1263,63,3,8644000
5,1220,50,3,5600000
2,1500,428,3,18000000
6,1615,214,3,14000000
5,529,88,1,4573000
4,620,305,1,6200000
4,1110,297,3,13700000
2,650,431,1,6500000
5,882,55,2,3808000
4,1278,287,3,30000000
1,1000,146,3,2374000
1,760,160,2,2000000
5,1025,38,2,2800000
4,1415,288,3,9500000
4,5359,314,4,4518000
4,5359,314,4,5929000
4,855,297,2,4500000
5,1400,41,3,9400000
2,1240,431,2,53000000
5,1065,38,2,6300000
5,495,39,1,2428000
1,2000,136,3,11800000
4,1000,307,2,4300000
4,1609,314,3,8208000
2,955,464,2,8700000
4,1250,288,1,3600000
2,1050,430,2,18000000
2,1150,426,2,6700000
3,1120,10,2,5584000
4,1548,290,3,3960000
3,1225,6,3,4950000
4,1137,291,3,3865000
2,410,468,1,11000000
4,1450,396,3,7445000
5,2250,38,3,4147999
2,1450,436,3,62000000
6,1050,203,2,3600000
4,1250,326,3,3520000
2,690,425,1,6200000
5,1571,64,3,3200000
5,925,96,2,8500000
5,1000,52,2,4790000
5,872,70,2,3250000
4,1192,289,3,2800000
2,1850,431,3,11000000
2,1181,475,3,79200000
2,630,425,1,4004999
1,1400,144,3,18500000
4,860,410,2,15000000
2,550,474,1,3700000
4,615,286,2,3252000
5,2686,31,4,19000000
5,1740,45,3,9018000
4,625,286,2,2212000
6,1400,202,3,4198000
2,1100,458,2,2400000
4,1100,288,1,4500000
4,1342,292,3,4560000
4,1440,288,3,9600000
4,1112,309,2,3000000
4,1281,286,3,5200000
5,845,37,2,16399999
6,3031,198,4,25600000
4,1309,340,3,4800000
4,1160,292,2,4292000
4,1535,290,3,4226000
3,1460,25,3,3083000
2,550,451,1,8700000
3,7500,14,6,62900000
3,3505,16,4,47500000
2,1210,475,3,27000000
5,2232,36,3,31200000
5,930,70,2,2450000
6,1450,201,3,9300000
2,1182,451,2,19400000
5,884,59,2,5476000
2,1240,431,2,10000000
2,950,474,3,7600000
3,2600,9,3,21000000
2,647,476,1,6200000
5,877,30,2,3946000
5,1000,70,3,3486000
6,1620,226,3,8014000
4,1600,309,3,16500000
2,340,428,1,52600000
4,1041,291,3,3372999
2,1238,468,2,16500000
4,1451,288,3,3300000
5,966,62,2,4143000
2,920,431,1,8000000
2,1815,426,3,37700000
4,806,316,2,2250000
4,3319,314,4,3200000
6,1090,201,2,6648999
2,1250,475,2,8628000
3,3449,9,3,3100000
4,2125,290,4,3300000
1,1000,147,2,15000000
4,1140,325,3,2800000
1,2200,138,4,12500000
6,2848,202,4,19400000
6,1100,233,2,4750000
4,1120,348,2,4100000
5,1163,39,3,6629000
5,1255,93,2,6325000
5,1975,42,3,6739000
5,950,58,2,11900000
2,1330,430,3,10000000
5,1272,85,3,27000000
1,1000,146,3,2900000
2,2590,475,5,65000000
2,675,448,1,22000000
2,757,446,1,7500000
3,520,6,1,5750000
2,1050,490,2,18100000
2,747,495,1,38500000
5,833,87,2,3744000
5,1215,36,3,20000000
4,994,292,2,3500000
4,920,286,2,5125000
4,4891,302,5,32500000
4,1500,288,3,2000000
4,1200,291,3,3422000
4,744,287,2,7100000
1,2600,168,3,52500000
4,880,312,2,15600000
3,1285,11,3,7175000
5,721,70,2,2059000
1,550,141,2,15500000
1,1700,135,3,13500000
5,1975,42,3,21300000
2,1250,475,3,12000000
2,410,464,1,3500000
4,1768,288,3,4250000
4,1331,286,3,4456000
2,3140,475,3,4300000
4,652,292,2,5199000
6,1717,202,2,12500000
6,1465,227,3,6300000
6,1145,201,2,5679000
5,745,66,2,4000000
3,950,6,2,3800000
3,1805,12,3,7498999
2,685,431,1,7500000
4,1080,312,3,2800000
6,1530,214,3,8700000
1,562,134,1,5100000
4,929,290,2,11100000
6,1908,214,3,14000000
3,1520,9,3,9359000
6,1350,199,2,6750000
4,1150,293,2,4548000
2,737,425,3,3000000
5,914,41,2,4843000
5,928,39,2,4268000
3,2500,11,3,20099999
5,1263,70,3,4702000
5,1326,63,1,6350000
5,1367,52,2,6237000
5,1100,83,2,30500000
4,775,298,2,2210000
6,1200,197,2,5280000
2,1100,431,2,4500000
6,1250,219,2,4700000
2,688,505,1,2100000
4,480,288,1,4923000
1,6544,189,5,18000000
5,1150,62,3,5900000
5,570,76,1,2475000
1,2400,138,4,200000000
4,1466,307,2,2099000
6,3500,198,4,28200000
5,897,60,2,5382000
4,1525,290,3,3996000
4,1845,288,3,8090000
5,1400,96,3,5400000
4,1200,303,2,3500000
2,660,449,1,2492000
5,1960,49,3,14200000
4,914,287,2,2290000
4,1000,288,2,4200000
6,1300,268,3,3100000
5,1032,109,3,4953000
2,1543,434,3,12500000
4,1040,311,2,3811999
4,960,286,2,2350000
5,1211,76,2,2726000
1,4400,168,3,360000000
2,980,494,2,13000000
4,2922,290,4,2493000
6,2600,225,3,17500000
6,2655,204,3,27500000
6,1000,273,2,6500000
4,720,316,2,9500000
6,1480,205,3,8900000
5,790,63,2,4635000
2,700,474,2,8020000
4,1269,288,3,4791000
5,1453,38,3,8354000
6,1350,253,3,4000000
6,1860,201,3,11399999
1,2100,135,3,19000000
6,1510,205,2,6342000
4,7995,290,5,6669000
4,935,287,2,12000000
2,670,431,1,9600000
4,1495,295,2,7600000
2,1014,429,3,26400000
4,1450,288,1,2500000
5,1415,101,3,6083000
4,1004,300,2,26000000
4,1250,316,3,2600000
5,1600,79,3,4250000
1,1800,148,3,330000000
4,2200,288,3,28000000
4,970,286,2,2057999
2,1418,475,3,5600000
2,1150,431,2,3800000
4,830,319,2,3600000
5,940,37,2,4887000
5,1211,114,3,5088000
2,460,429,1,28500000
5,858,39,2,4032000
6,4070,204,4,43000000
4,1899,290,3,12700000
4,1680,288,3,4442000
5,1390,37,3,9226000
5,510,67,1,3167000
4,900,300,2,2774000
3,1365,2,3,7456000
2,1710,427,4,28000000
1,1000,146,3,2896000
2,810,464,2,4999000
1,1000,146,3,2890000
2,560,474,1,8500000
3,2686,2,3,16700000
2,1080,464,2,4200000
4,1032,286,3,2400000
5,1056,33,3,4011999
2,1000,475,2,21000000
2,1340,426,2,11000000
4,1480,288,2,6000000
4,1623,288,3,7300000
4,1855,307,3,2384000
5,1123,88,2,6600000
4,1008,286,3,6500000
5,499,88,1,6100000
2,400,431,1,12500000
2,676,461,1,8500000
2,1750,429,3,3500000
4,810,286,2,11000000
5,935,59,2,5610000
6,1620,227,3,9500000
4,680,288,2,8800000
1,1800,135,3,19200000
5,1645,53,3,10200000
5,1263,62,3,5017000
4,810,288,2,3800000
5,4026,38,4,7844000
5,872,70,2,3881000
4,945,292,2,2787000
3,8331,9,5,170600000
5,1365,39,2,7320000
2,688,505,1,2898000
4,2452,290,4,8800000
4,712,336,2,2952000
4,1480,288,3,3600000
4,2052,290,4,4788000
3,1225,0,2,5500000
3,1709,10,3,9050000
4,900,291,2,9000000
1,1850,136,3,17000000
5,949,63,2,4500000
2,1700,436,3,70000000
4,2050,295,4,3746000
1,650,160,2,4300000
2,2905,431,4,11500000
4,1500,288,3,2400000
4,700,296,2,3477000
6,1580,198,3,9638000
1,1550,134,3,18300000
4,1084,196,3,2500000
4,1515,287,3,3900000
1,6650,146,4,24000000
4,1011,290,2,3960000
4,1785,309,4,9344000
6,1010,242,2,5500000
4,1535,290,3,3049000
2,635,422,1,120000000
4,933,286,2,7300000
2,733,490,2,59600000
4,1567,295,3,10100000
6,1180,227,2,5256000
4,1353,329,3,2699000
5,1194,32,2,4900000
3,1099,7,2,3482000
4,805,289,2,3877000
5,931,66,2,3667000
1,550,159,1,8500000
4,1454,288,3,7514000
4,1110,287,3,3100000
5,1504,117,3,3210000
2,560,429,1,17900000
4,1658,288,3,5400000
4,851,288,2,3599000
2,585,490,1,19000000
5,796,60,2,4776000
5,1077,53,2,11299999
4,1170,309,2,6327000
5,920,39,2,5476000
5,1443,63,3,7000000
4,700,288,2,6500000
4,1277,311,3,8231000
5,1954,53,3,20700000
2,850,451,2,25000000
4,1550,314,3,11000000
5,1200,46,3,6240000
4,800,329,2,5500000
4,967,297,2,3500000
2,1470,475,3,23900000
2,1975,481,3,9500000
2,1500,441,3,13400000
4,1260,329,3,8500000
2,905,427,2,8000000
2,715,446,1,10700000
6,1250,235,3,10300000
5,1282,41,3,7941000
4,818,286,2,7106999
2,1141,458,3,72000000
5,850,45,2,3442000
1,5550,146,4,80000000
5,1135,55,2,6900000
6,2500,225,3,27500000
4,1000,327,3,4300000
2,1630,426,3,19000000
5,920,93,2,5200000
6,1834,199,3,14800000
2,665,459,1,3650000
4,929,287,2,3440000
5,1600,117,3,6200000
1,2400,138,4,24800000
2,650,431,1,4361000
4,850,311,2,2100000
4,1400,288,2,2240000
4,1187,291,3,3189000
4,815,292,2,2171000
3,1225,6,3,3180000
4,1707,296,3,9985000
6,1208,201,2,8500000
1,1250,145,3,4500000
4,890,298,2,4651000
4,883,287,2,2699000
4,1703,314,3,15800000
2,1250,457,3,16000000
4,915,287,2,2147000
4,2440,323,3,12500000
4,831,288,2,2600000
5,886,70,2,4705000
5,1850,37,3,13700000
2,648,431,1,7600000
4,1052,297,2,4000000
4,863,292,2,2800000
5,845,55,2,6342000
3,2150,3,3,14600000
4,2159,317,4,4940000
2,1250,475,2,100000000
1,2700,194,4,23500000
4,991,367,2,4949000
2,1500,422,3,2000000
6,1570,206,3,11299999
4,1112,286,3,2856000
3,992,3,2,8183000
4,1100,329,3,5400000
5,945,109,2,4536000
4,1454,290,3,2800000
5,1850,38,3,2760000
5,1296,31,3,8136000
4,1820,293,3,8700000
5,1051,85,2,2347000
4,732,287,2,3088000
2,1182,468,3,34800000
4,1000,299,3,3032000
2,750,468,2,9300000
3,1400,2,3,6053000
2,1750,451,3,75000000
5,491,35,1,24600000
4,1955,288,3,7500000
5,1262,39,3,5868000
1,750,145,2,3300000
1,1950,136,3,15600000
1,1440,150,3,25000000
2,665,464,1,13500000
6,920,237,3,4000000
6,1695,201,3,10900000
5,1170,39,3,5335000
4,650,310,2,29100000
6,1100,251,2,4070000
3,1119,1,2,4586000
5,2021,49,4,5501000
5,1540,42,3,6909999
1,6975,188,4,56000000
4,1181,297,3,6220000
4,943,288,2,8106000
5,576,32,1,2950000
5,1256,37,2,8474000
2,1000,428,2,13200000
5,821,73,2,4695000
2,610,455,1,13500000
3,3350,26,3,2300000
4,750,311,2,4000000
4,975,286,2,3100000
5,1215,36,3,16399999
2,585,478,1,12400000
5,960,36,2,6998999
5,670,47,1,4900000
5,1765,49,3,13600000
5,1501,87,3,9456000
4,950,287,2,10400000
4,2186,290,3,3156000
5,951,35,2,6131000
5,990,36,2,5598000
6,2405,202,3,16500000
4,1058,309,3,18000000
4,840,298,2,6500000
2,994,427,2,36000000
4,650,310,2,3400000
5,1561,31,3,10400000
2,585,478,1,9497000
2,750,428,1,2000000
5,2500,82,3,47500000
4,1270,292,3,85300000
4,800,297,2,3500000
5,645,118,2,11000000
4,1534,304,3,4047999
4,905,309,3,9754000
3,1182,7,2,7840000
4,1703,314,3,7000000
5,1266,35,3,6140000
2,912,475,2,9300000
4,1454,290,3,8925000
5,983,52,2,5444000
4,970,286,3,3772000
4,1780,309,4,2856000
2,1655,429,3,22500000
5,1160,45,2,4988000
3,1249,8,2,10000000
5,1443,63,3,6493000
2,1050,441,2,7050000
3,1225,6,3,3878000
1,581,144,1,7200000
1,1500,136,3,12000000
5,1600,96,3,4163000
4,1450,288,3,8384999
5,1458,41,3,2930000
4,7000,307,6,3200000
4,1466,286,3,12000000
4,1475,317,3,2900000
4,2034,295,3,16500000
5,638,53,2,15000000
5,1160,76,2,11500000
5,1400,39,3,6318000
4,700,364,2,8200000
6,1621,252,3,6500000
3,1300,0,2,5837000
2,1500,427,3,21500000
4,997,298,2,3495000
5,1623,38,3,10500000
4,1600,309,3,5073000
4,1091,290,3,6055000
4,742,287,2,9450000
6,1695,218,2,10900000
1,810,141,3,4000000
5,800,35,2,3800000
5,1027,31,2,6447000
1,1100,134,2,10000000
2,950,481,2,3750000
4,700,313,2,2000000
5,1307,31,3,3306000
2,576,446,2,12300000
6,4152,202,5,45000000
2,1005,446,2,9500000
6,1100,201,2,5700000
5,1524,49,3,10400000
4,1121,317,2,4675000
3,1561,12,3,10500000
6,2232,199,3,11100000
4,1107,290,3,9727000
5,1639,79,2,8604000
5,2692,97,4,65000000
5,2902,68,3,59000000
4,1150,335,2,6552000
3,520,6,1,6500000
5,610,41,1,3100000
5,1237,52,2,4451000
2,1875,475,3,75000000
6,1953,199,3,8202000
5,1599,31,3,2107000
3,1047,5,2,8400000
1,965,146,2,5712000
3,1486,7,3,4458000
4,1580,295,3,4000000
5,909,39,2,4924000
3,7541,9,5,3260000
6,1395,239,2,7672000
6,1650,228,3,8150000
4,1228,290,3,6605000
4,1454,290,3,4000000
2,1025,455,2,3700000
5,1256,62,2,6550000
2,1010,426,2,14000000
2,725,426,1,45199999
4,2041,295,3,7500000
4,1277,295,2,8700000
2,1595,431,3,8000000
5,1618,48,2,8200000
3,1360,1,3,6375000
2,625,465,1,6800000
4,1304,286,3,3500000
5,1564,31,3,18600000
5,1378,85,3,3244000
2,600,446,1,31500000
2,740,490,2,9500000
4,1454,290,3,6000000
2,2020,490,3,6498999
5,1970,37,3,13000000
4,1354,286,3,15000000
4,1341,297,3,4452000
2,650,504,1,2099000
3,1535,7,3,3060000
4,3000,314,4,7800000
4,1335,288,3,2495000
2,385,431,1,6500000
4,1671,290,3,4899000
5,1538,120,3,36000000
2,1511,431,3,6500000
5,1360,85,3,50199999
5,975,35,2,8604000
5,1267,37,2,3881000
4,1211,290,3,4745000
5,873,85,2,2272000
4,700,325,2,3800000
4,966,286,2,3032000
4,696,317,2,6451000
4,2003,286,4,4855000
3,2574,12,3,8629000
5,1017,115,2,8644000
2,800,471,2,55000000
4,1065,297,3,7200000
1,620,134,1,3900000
5,1230,93,3,4700000
5,1255,93,2,8200000
2,1775,426,3,9800000
2,600,431,1,14000000
3,1315,7,3,4732000
5,1058,49,2,10300000
2,2605,434,4,65500000
4,822,286,3,5489000
2,1014,426,2,10600000
6,1200,220,2,5900000
3,1482,25,3,68100000
4,1245,286,3,6800000
6,1630,214,3,9991000
1,600,137,2,3500000
4,1183,309,3,10600000
4,2170,288,4,9099000
4,1314,295,2,7650000
2,680,476,1,4000000
5,1271,121,3,8200000
4,1320,288,3,3610000
3,3302,14,4,32000000
1,1100,145,2,18900000
2,750,422,1,14600000
5,1702,110,3,4659000
2,1000,490,2,28500000
6,1525,214,2,8500000
2,950,495,2,10000000
6,1627,199,3,6833000
5,845,66,2,4647000
4,1025,290,2,7605000
5,789,94,2,11000000
4,1522,288,3,7500000
4,1947,293,4,8043000
3,1068,7,2,6900000
2,900,430,2,16000000
1,516,134,1,42500000
4,2900,288,4,3200000
5,1032,39,2,4953000
4,1102,309,3,5500000
1,1250,148,3,18900000
2,645,486,1,21500000
6,1085,197,2,3500000
6,3493,198,4,29000000
4,770,297,2,9300000
6,1257,199,2,6800000
2,1050,426,2,9500000
4,1575,316,3,16000000
1,450,139,2,3600000
4,2231,288,3,8400000
6,1000,197,2,4500000
5,2640,31,4,16600000
4,901,297,2,8325000
5,1552,38,3,33300000
4,1500,288,3,3742000
3,3450,9,3,5600000
4,1037,292,3,2500000
4,1101,298,3,2300000
4,780,290,2,5700000
2,780,428,2,16500000
5,4026,38,4,9764000
5,975,87,2,4290000
5,1205,104,3,6600000
1,1750,138,4,18500000
4,1032,370,2,37500000
1,3300,167,4,4500000
5,668,39,1,3264000
4,1185,296,2,11600000
4,800,297,2,2500000
5,1405,32,3,4636000
4,919,367,2,4380000
1,2300,138,4,14700000
1,5503,146,4,258500000
3,7000,27,4,3692000
2,800,475,2,11500000
5,1100,53,2,14000000
2,400,486,1,6000000
4,950,296,2,2671000
2,690,459,1,4200000
1,6815,146,3,331300000
2,1150,490,2,16500000
4,3319,314,4,11000000
2,1100,426,2,4000000
4,844,312,2,4345000
4,480,288,1,3000000
6,2800,214,3,18900000
5,2330,49,4,4808000
1,1200,187,4,6500000
2,934,475,2,22200000
5,1307,31,3,8205000
3,1500,10,3,19800000
6,1730,218,2,11100000
2,645,490,2,30000000
4,2520,293,4,6669000
3,1155,1,2,7993000
4,800,310,2,62500000
4,1054,329,2,3984000
1,1200,144,3,8500000
5,1604,31,3,8421000
2,750,422,1,16000000
4,1110,286,3,3724000
5,938,88,2,4500000
2,2065,486,3,19800000
2,970,426,2,16000000
5,2150,49,3,17000000
5,1213,60,3,5500000
2,1166,478,2,16500000
4,1907,313,4,3800000
2,575,445,1,3500000
2,1900,451,3,72500000
4,1383,329,3,5500000
2,545,430,1,4600000
5,920,87,2,4518000
6,1380,263,3,6500000
2,445,441,1,3750000
5,1445,34,3,6791000
5,831,93,2,7559999
3,4450,4,4,44900000
6,4146,202,5,35200000
3,2060,14,3,7738000
6,1000,197,2,3650000
4,1925,288,3,3500000
4,1140,286,2,7700000
4,701,293,2,3000000
2,600,490,1,29000000
3,1260,0,2,5657000
1,800,146,2,2250000
4,1160,288,3,3714000
4,1080,287,2,2952000
5,922,62,2,3159000
2,1357,487,3,21500000
4,850,298,2,4304000
4,1690,288,2,3539000
2,910,425,2,4100000
4,870,309,2,8897000
5,721,70,2,3800000
5,1200,101,3,3270000
5,1546,38,3,7500000
4,1663,288,3,9180000
1,1650,136,3,5800000
5,4451,38,4,32400000
5,1200,48,3,5426000
4,1083,291,2,4899000
4,1195,293,3,6200000
4,1037,292,3,2073999
2,560,441,1,5700000
5,963,79,2,6259000
2,1157,431,2,6500000
5,775,91,2,3277000
2,910,496,2,2300000
4,840,298,2,9500000
3,1650,21,3,8120000
2,690,441,1,14000000
6,1035,202,2,9500000
5,642,115,2,5457000
2,783,446,3,3988000
5,833,87,2,4331000
4,1113,297,3,3300000
1,450,158,1,2200000
2,950,426,2,17000000
4,745,286,3,3300000
4,750,386,1,4900000
3,1124,7,2,3372000
5,1850,77,3,8600000
1,1600,138,3,13500000
4,1200,288,3,2700000
6,1500,259,3,4600000
2,624,446,2,30400000
4,1045,292,3,3200000
3,3860,9,4,6800000
1,1000,134,2,8500000
2,675,431,1,17000000
4,820,305,2,4000000
4,1293,288,3,2316000
3,645,6,1,4500000
2,1174,469,2,70000000
5,1010,35,2,8050000
1,845,145,2,3300000
1,500,160,2,3600000
2,540,424,1,2500000
5,785,42,2,5500000
2,530,474,1,8359999
4,712,336,2,4500000
2,623,446,2,16399999
2,679,431,1,5600000
4,1250,288,2,3579000
4,1393,293,3,3500000
2,1350,429,3,22799999
5,1086,55,2,4800000
5,1222,66,3,6476000
2,1412,439,3,21800000
5,1358,31,3,10400000
5,1250,122,3,5100000
5,1913,104,3,4500000
4,826,362,2,6555000
4,712,336,2,2099000
5,1610,104,3,6463000
6,2460,199,3,18500000
6,1340,205,2,6700000
2,1300,428,3,32000000
6,1120,197,2,4600000
1,1600,136,3,15500000
3,1495,11,3,5323000
2,910,445,2,4000000
5,2018,116,3,14000000
6,1730,201,3,11399999
4,1011,287,2,4049000
2,1125,426,2,10000000
6,1350,199,3,8200000
5,804,41,2,4760000
5,1566,42,3,19500000
4,1635,293,4,2781000
1,7254,146,5,320000000
4,1098,288,3,8600000
2,450,472,1,3100000
4,1400,288,3,3000000
4,1110,287,3,6077000
2,686,474,2,4580000
4,927,310,2,2415000
4,4000,296,4,3800000
5,1150,39,3,4795000
2,1250,431,2,92400000
5,1944,93,3,12600000
4,2520,293,4,6200000
4,909,287,2,2394000
3,1435,7,3,7175000
4,1240,305,3,5900000
5,1546,63,3,4700000
4,1020,311,2,2200000
4,1125,297,3,3682000
5,1285,87,3,5000000
4,1010,286,2,11200000
4,1204,407,2,4557000
5,1010,55,2,4545000
6,1995,199,3,8379000
4,1200,306,2,2560000
5,1168,33,2,7540000
5,1004,76,2,3769000
1,2200,138,4,18000000
2,1250,475,2,17700000
5,564,35,1,7200000
5,2713,75,4,59600000
2,800,447,2,4500000
4,924,335,2,4800000
4,923,387,2,3922999
4,774,297,2,3844000
6,1500,217,3,3750000
4,944,292,2,3233000
2,675,479,2,12200000
4,1255,288,2,3360000
4,1181,290,3,2384000
4,1023,295,2,6000000
2,969,450,2,35000000
2,800,446,2,28500000
5,510,35,1,3404000
2,1003,475,2,12800000
4,984,291,2,14500000
4,965,290,2,4567000
3,5300,3,5,45000000
4,2234,290,3,15600000
4,1451,288,3,6113000
2,645,486,1,22500000
4,1153,297,3,6842000
6,2250,27,3,20000000
2,711,427,2,25500000
2,1250,431,2,28000000
5,920,62,2,4984000
4,1469,293,3,7900000
5,1282,41,3,10200000
4,928,286,2,3025000
2,700,490,1,2800000
1,1000,160,3,2500000
4,813,316,2,3500000
4,5359,314,4,8100000
6,1150,201,2,3900000
3,4600,9,4,66900000
4,1410,309,3,3190000
5,945,55,2,4063000
5,1314,31,3,8836000
4,1276,290,2,4940000
5,2780,48,3,63200000
4,1270,295,2,30000000
2,650,446,1,20000000
4,1133,290,2,2200000
6,4070,204,4,42500000
5,707,70,2,3888000
4,1370,289,3,8043000
5,1608,69,3,4079999
5,721,70,2,2630000
5,840,115,2,5775000
5,864,35,2,7248999
5,884,93,1,4999000
3,950,6,2,15000000
2,1500,436,3,37500000
2,400,429,1,6100000
4,1114,297,3,8265000
5,1378,85,3,9980000
4,1556,288,3,7555000
4,929,290,2,4598000
4,1605,309,3,5500000
5,2042,83,3,28500000
5,611,45,1,7276000
2,944,475,3,25000000
2,910,425,2,3087000
4,1015,286,2,5300000
2,731,446,2,3459000
1,700,149,2,6500000
4,1725,288,3,6000000
4,860,309,2,4900000
4,870,334,3,3342000
2,1475,429,3,31000000
4,1200,333,3,3055000
6,2070,207,3,20000000
4,1130,309,2,9148000
2,788,475,3,8700000
4,1350,288,3,6200000
6,1630,214,3,9828000
6,1265,199,2,6300000
2,585,478,1,7494000
6,3000,242,4,9900000
5,1610,36,3,25400000
4,826,299,2,3032000
1,1400,165,3,4220000
4,881,290,2,2265000
2,1500,428,3,17500000
4,1150,286,2,3500000
5,4690,38,4,10600000
4,800,298,2,5400000
2,2500,430,4,2200000
3,1184,3,2,8169000
4,883,287,2,7943000
3,1482,25,3,19800000
4,1000,333,3,11900000
2,1890,429,4,28000000
2,520,446,1,110000000
4,948,332,2,4000000
5,1050,38,2,5775000
5,1831,49,3,7088000
4,1535,288,3,9500000
4,1451,288,3,14000000
2,560,428,1,18000000
4,1455,292,3,5480000
5,1443,63,3,4758000
6,1550,235,3,6250000
4,7000,290,4,6740000
2,1050,441,2,3000000
4,1210,288,2,2394000
4,1909,288,3,3990999
5,1269,91,3,4797000
2,686,431,1,8500000
6,1200,206,2,7800000
2,350,495,1,9000000
5,815,104,2,4809000
5,2781,75,4,3679999
2,1050,491,3,3100000
6,1090,201,2,6277000
2,605,468,1,8200000
4,1095,286,1,7500000
4,1015,286,2,9600000
6,1200,229,2,6000000
4,761,286,3,3804000
4,1535,286,3,7400000
3,1892,2,3,5200000
2,650,431,1,3951000
6,3600,214,4,29000000
1,1850,136,3,12900000
6,1150,268,2,3900000
5,1481,47,3,9110000
5,1268,52,3,3783000
5,2580,37,4,18600000
1,1500,138,3,14000000
2,1634,457,3,27000000
2,365,429,1,23500000
5,894,39,2,4206000
6,1001,212,2,2002000
4,972,290,3,2237000
1,1658,138,3,24500000
2,1466,493,2,140000000
2,1824,451,3,70000000
4,1361,287,3,8800000
6,3590,210,3,39400000
5,880,33,2,3344000
1,549,155,2,3325000
4,860,329,2,5394000
1,2970,148,3,27500000
4,1415,317,3,3000000
5,1599,31,3,4045000
2,1100,430,2,7800000
1,1350,138,2,8500000
1,650,160,2,2600000
4,980,298,2,19800000
3,1220,23,2,6900000
4,1585,324,3,6450000
1,2400,135,4,16500000
2,950,475,2,18500000
5,925,70,2,7500000
2,1100,427,2,25000000
5,4736,38,4,7848999
4,652,310,2,2000000
4,868,292,2,2000000
2,656,431,1,4700000
5,1614,30,3,7859999
4,1400,288,3,2299000
4,1185,296,2,6552000
3,645,6,1,7840000
2,1250,432,3,44000000
5,522,55,1,3700000
4,678,319,2,5200000
2,660,455,1,22500000
5,1018,38,2,5599000
4,690,318,2,3000000
4,1187,328,3,7000000
5,1000,75,2,11500000
2,1050,428,2,15200000
1,1100,159,2,13500000
1,1500,145,5,2100000
6,1327,198,2,11000000
5,588,46,2,4400000
4,980,325,3,2138000
3,828,3,2,9340000
4,1113,297,3,4000000
2,550,441,1,74500000
6,3765,207,4,57500000
5,1428,39,3,7800000
5,1699,49,3,7598000
5,1180,101,3,7148999
4,1100,286,2,3900000
5,844,35,2,6886000
3,1322,2,2,30000000
4,500,329,1,2343000
2,555,424,1,2500000
5,836,36,2,39900000
2,550,446,1,8500000
2,1200,430,1,41500000
4,1170,309,2,3740000
5,1163,39,3,6629000
3,1304,2,2,7300000
4,935,287,2,2524000
2,2525,475,4,42500000
4,1130,325,3,4119000
4,1719,295,3,6820000
4,1300,372,3,2775000
5,1504,49,3,8400000
2,990,428,2,18900000
5,550,50,1,3800000
1,1300,145,3,5500000
5,721,70,2,7213000
5,1569,31,3,8237000
4,950,288,1,5200000
6,3044,198,4,23000000
5,966,63,2,4580000
4,1644,293,3,4968000
2,698,446,2,10200000
5,877,85,1,9500000
4,830,345,2,2500000
5,4682,38,4,30700000
2,645,484,1,3500000
2,650,431,1,5200000
