City,Price,Area,Location,No. of Bedrooms
4,7831999,1153,6,3
5,31100000,1200,50,3
2,21700000,825,12,2
2,75000000,1750,2,3
6,5450000,1300,136,2
6,10400000,1450,3,3
4,2500000,1084,27,3
6,12200000,1885,9,3
4,10300000,1110,13,2
4,13500000,3000,1,4
5,8000000,783,12,2
5,4705000,886,12,2
2,16800000,1053,20,2
1,298500000,1200,7,3
5,6050000,1100,133,3
2,26500000,697,69,1
4,3556000,1092,148,3
4,10000000,1387,35,3
4,4145000,1693,6,3
4,8400000,1575,15,3
2,3500000,532,95,2
1,19000000,1800,20,2
4,18000000,1583,8,3
3,10600000,3600,6,4
2,5200000,1390,37,3
2,40300000,565,80,1
5,4699000,1277,46,3
4,3700000,933,7,2
2,110000000,1118,2,3
3,10600000,3600,6,4
1,60000000,632,7,3
5,9522000,4452,117,4
5,2789000,664,145,1
5,3581000,581,67,1
4,4356000,1440,113,3
4,13500000,1630,21,3
2,43500000,2000,6,3
2,29000000,1140,78,2
1,13500000,1250,46,2
4,5000000,800,205,3
5,8045000,1219,38,3
6,8600000,1538,4,3
4,6100000,999,13,3
5,13000000,1363,16,3
4,10500000,1106,80,3
5,4143000,966,144,2
5,4800000,975,47,2
3,6487000,1300,27,2
4,9600000,1077,35,3
6,47200000,4500,2,4
2,17500000,1188,60,2
5,8200000,1561,117,3
2,7494000,585,70,1
3,202700000,9900,18,5
4,9495000,1073,5,2
1,5500000,1300,16,3
4,2300000,850,93,2
5,17600000,2150,31,3
4,3570000,844,7,3
5,8000000,1288,37,1
4,9639000,1110,17,3
4,10000000,800,205,2
4,3268000,572,31,1
5,4689000,965,47,2
5,8474000,2229,117,3
6,8300000,1550,10,3
4,17900000,1077,86,3
6,9449000,1535,9,3
4,4940000,1276,86,2
4,3556000,1046,148,2
5,8767000,1100,38,2
4,2200000,850,93,2
6,4750000,1100,91,2
2,29000000,1350,60,3
4,3250000,1290,86,3
2,8500000,1400,18,2
4,2700000,1460,6,3
2,26500000,1000,7,1
1,2400000,900,59,3
2,4100000,565,35,1
4,2450000,1045,19,3
2,8300000,1120,35,2
4,47000000,1060,162,3
2,2250000,655,71,1
4,3185000,937,148,2
4,4050000,1687,2,3
4,2800000,750,90,2
4,3257000,1455,19,3
4,6500000,975,6,2
2,22200000,923,8,2
1,2800000,800,3,2
4,2600000,750,80,2
4,2133000,830,44,2
2,2100000,500,44,1
5,6188000,1777,16,3
2,51000000,2050,7,4
6,6850000,1370,49,2
6,19400000,2165,1,3
5,8250000,1375,71,3
4,4795000,2321,6,4
5,8430000,1390,71,3
4,8120000,1035,11,3
3,6403000,1482,111,3
4,2000000,775,93,2
6,35000000,3430,5,3
4,3500000,740,105,2
2,4200000,610,31,1
4,8100000,1356,6,3
6,8500000,1600,1,4
4,4836000,1127,86,3
5,15100000,994,153,2
3,6528000,1250,21,3
5,3732000,700,49,2
4,17100000,2585,13,5
5,8646000,1647,37,3
4,72600000,1367,17,3
4,6264000,1124,7,2
4,14600000,789,13,2
6,21500000,3195,9,3
5,5088000,960,96,2
2,7500000,750,2,2
4,3678000,1140,6,2
4,5500000,1405,34,2
5,6636000,1021,168,2
4,4286000,700,82,2
3,46000000,645,25,1
3,13899999,2686,20,3
3,3200000,3900,3,3
5,5205000,1001,28,2
4,15600000,1259,6,3
2,12800000,575,31,1
4,8400000,1080,86,2
3,15000000,1600,12,3
4,4200000,1500,6,3
4,8000000,675,82,2
6,11500000,1592,21,3
5,4325000,940,96,2
3,7150000,1400,20,3
2,6000000,1100,69,2
2,4500000,547,22,2
6,21400000,1880,9,3
5,6193000,1126,95,3
4,2250000,517,13,2
2,3800000,335,17,1
4,38000000,1537,19,4
2,6850000,495,37,1
2,7800000,675,69,1
6,8775000,1300,9,2
4,14100000,820,41,2
4,2060000,977,198,2
4,3647999,1450,13,3
4,8558000,1271,6,3
3,9600000,520,25,1
4,7459999,785,50,2
5,25299999,4658,84,1
4,21000000,1450,86,3
3,9529000,931,11,2
6,10100000,1850,53,3
5,4684000,884,38,2
2,9500000,548,37,1
4,4200000,750,7,2
6,10500000,1320,9,2
4,18000000,1572,21,3
2,13600000,680,48,2
4,4000000,750,94,2
4,6327000,1170,13,2
2,11500000,540,31,1
1,4300000,516,29,1
5,2751000,721,12,2
4,8400000,775,113,2
2,17500000,1188,20,2
1,13500000,550,26,1
4,7000000,750,21,2
3,7234999,415,11,1
4,2500000,1450,6,1
4,14200000,4320,40,4
4,2958000,1915,6,4
3,7645999,849,11,2
5,5112000,1250,19,3
2,11900000,2100,36,3
5,6600000,1200,108,3
2,8500000,1045,18,2
4,3500000,1600,8,3
1,15200000,1350,21,3
4,190000000,945,31,2
4,7500000,1471,17,3
5,4114000,1004,65,2
4,2000000,1500,6,3
5,6141000,1103,117,2
2,13000000,2500,7,4
5,5255000,814,19,2
4,5675000,1524,92,3
5,14900000,1195,59,3
2,11500000,1350,69,3
1,17500000,1500,20,3
4,42699999,1350,139,3
4,2596000,878,113,2
6,8000000,990,4,1
2,12500000,830,18,1
1,8200000,1800,5,2
4,3001000,1590,148,3
1,22500000,1450,26,3
4,130000000,1100,6,2
1,10000000,1650,37,3
3,7000000,1419,14,3
5,4563000,1039,145,2
4,7100000,2520,31,4
4,42500000,1882,86,4
2,7700000,607,35,1
4,2822000,899,23,2
2,10000000,751,22,2
6,8400000,2000,56,3
1,3600000,500,56,2
5,8413000,1592,71,3
4,4752000,1350,115,4
5,13600000,1765,31,3
2,35900000,1320,12,2
4,9500000,1535,6,3
2,8200000,2065,78,3
3,9579000,998,11,2
4,3000000,1248,86,3
6,7436000,1430,24,2
5,10300000,1740,84,3
3,7777000,1020,21,2
2,3100000,940,15,2
2,4713000,1085,54,2
5,24600000,1970,14,3
4,11000000,1100,29,3
2,120000000,1527,3,3
1,13000000,2800,52,4
2,22500000,1400,48,3
4,20000000,1500,12,2
2,12000000,1750,48,3
3,28000000,2790,93,4
3,7175000,1285,5,3
5,5825000,1546,52,3
5,4115000,840,73,2
5,25600000,2052,106,4
1,12000000,3450,27,4
1,34500000,1650,52,2
5,7000000,1456,52,3
4,20700000,2320,4,4
2,5800000,450,35,1
5,3021000,931,109,2
5,3553000,1579,31,3
4,6200000,680,129,2
6,6354000,1765,62,3
5,7952000,1492,117,3
2,20000000,885,7,2
2,39000000,1166,8,2
4,17000000,999,13,3
5,27599999,2476,20,3
5,11700000,1653,28,3
4,3400000,1350,6,3
2,9000000,1450,41,2
5,3924000,872,12,2
4,5000000,1200,94,2
6,8050000,1610,62,3
5,4753000,980,47,2
5,3027000,1005,74,3
6,11000000,1441,1,2
5,43099999,2056,7,3
4,2633000,1355,31,3
4,2300000,1236,92,1
4,3800000,900,6,2
4,2052000,5075,1,4
4,8000000,2273,7,3
5,4408000,938,145,2
5,9130000,1254,108,2
6,8500000,1822,84,3
2,2100000,500,44,1
4,28600000,1120,6,2
4,11900000,650,6,2
6,8640000,1728,49,3
4,11000000,810,7,2
5,9549000,1345,28,3
2,8000000,610,97,1
4,6912000,770,55,2
4,5000000,1471,17,3
6,4710000,1050,50,2
5,4605000,1331,47,3
4,3200000,1873,86,4
2,11000000,756,3,2
2,95100000,1600,9,4
2,2800000,516,88,1
4,2800000,3450,6,5
1,2399000,620,59,2
5,3519000,520,136,2
2,3000000,738,77,1
4,3050000,1000,6,2
4,2408000,943,6,2
1,12100000,3500,52,5
5,7065000,990,47,2
2,5000000,650,79,1
2,2886000,966,100,2
3,4469000,835,11,2
2,7200000,594,70,1
4,70000000,1416,94,3
1,3071000,818,16,2
2,36100000,1100,22,2
2,38000000,515,48,1
4,3100000,675,23,2
2,12900000,561,22,1
4,6100000,700,10,2
4,5900000,996,13,3
5,46000000,1183,145,3
6,8600000,1242,61,3
2,12000000,600,3,1
3,23600000,3628,6,4
3,9530000,1199,11,2
2,6300000,1350,69,2
5,23200000,1545,2,3
5,3500000,1276,168,2
2,4200000,1000,37,2
4,4923000,997,13,3
4,6750000,1500,15,3
4,6484000,1160,6,3
5,9056000,1255,108,2
4,3134000,857,6,2
5,27200000,4736,117,4
2,4500000,688,35,1
4,6700000,955,148,2
2,4000000,1080,3,2
1,3000000,650,56,2
4,4900000,730,148,2
3,12000000,1712,18,3
4,3600000,712,84,2
5,2400000,1180,80,3
4,3032000,1684,31,3
4,4700000,1875,1,3
3,7840000,1182,13,2
2,7500000,400,97,1
5,4758000,1443,52,3
2,6000000,1350,48,3
4,9700000,2800,6,4
5,8548000,1027,37,2
4,9300000,1920,31,3
4,2787000,2522,31,4
2,11000000,2664,18,3
4,4800000,1305,19,3
4,8700000,5359,1,4
2,6500000,640,69,1
2,6500000,566,29,1
2,5200000,1390,37,3
3,5566000,1625,20,3
6,8095000,1315,9,2
2,22200000,928,7,3
6,2300000,1000,22,2
2,12000000,1000,48,2
1,4700000,516,29,1
4,7100000,720,55,2
2,9600000,850,29,2
2,17500000,1050,8,2
5,2358000,1498,12,3
4,4200000,1682,157,3
2,2476000,1250,18,2
6,6741000,1605,49,3
4,5500000,1300,4,3
4,5339000,950,52,2
2,120000000,635,32,1
2,16500000,780,17,2
2,2600000,640,95,1
2,33500000,1050,69,2
3,5600000,3450,18,3
5,6600000,1123,23,2
2,26500000,1000,7,1
4,4500000,1408,13,3
4,4700000,1100,23,2
6,36000000,3430,3,3
4,7119000,1107,35,3
5,5580000,979,145,2
6,4700000,902,19,2
2,2600000,1050,69,2
5,4200000,901,52,2
3,9900000,940,5,2
3,7000000,1330,15,2
4,7395000,1455,19,3
4,2225000,904,19,2
6,32000000,1045,70,2
4,15000000,1640,17,3
2,11700000,490,97,1
1,35000000,9000,3,5
5,19000000,1913,131,3
2,42000000,1509,8,3
2,32900000,1050,48,2
2,4500000,2400,8,4
5,3311999,864,47,2
4,3965000,750,111,2
4,3822000,2192,6,3
4,9968000,1103,11,3
5,17200000,1777,16,3
2,15700000,576,22,2
3,4940000,1304,20,2
3,5243000,520,25,1
1,5200000,1225,20,3
5,6750000,1140,117,2
5,7073000,1436,108,3
2,9800000,820,29,2
5,22000000,2062,3,3
3,13500000,1500,93,3
4,4984000,1100,2,3
5,5000000,1000,144,2
3,5584000,1525,21,3
5,4192000,975,23,1
4,26100000,3000,3,4
4,10500000,860,23,2
5,4257000,1198,65,3
4,61400000,2000,12,3
5,6611000,1158,31,2
3,8000000,520,25,1
4,6000000,1424,11,3
5,9736000,818,145,2
5,4000000,770,52,2
4,30000000,1278,11,3
5,7641000,1227,37,2
1,6000000,1000,18,3
5,3422000,835,65,2
3,7575000,1025,25,2
2,160000000,3321,64,4
4,2400000,1108,23,3
4,3049000,1451,6,3
6,18400000,2925,32,4
3,3700000,1200,15,2
5,5642000,1260,71,3
5,45000000,2275,27,4
4,2700000,1450,23,3
5,4950000,1472,94,3
5,4075000,1060,145,3
5,4787000,1181,153,3
2,16600000,640,95,1
5,7100000,820,74,2
4,10100000,1303,31,2
4,47500000,3050,1,3
4,12600000,2867,2,3
4,2260000,933,7,2
4,3500000,1101,80,3
6,8014000,1620,70,3
1,3800000,650,56,2
2,5000000,2044,5,3
5,24600000,1938,14,3
6,6342000,1510,56,2
5,4435000,575,145,1
4,8000000,930,7,1
3,7645999,849,11,2
2,7800000,690,69,1
5,5199000,983,145,2
4,5365000,1450,13,3
2,5700000,900,77,2
6,35000000,3430,5,3
4,6094000,944,19,2
6,7098999,1090,21,2
4,4600000,1874,6,3
2,4200000,716,37,2
4,4527000,1112,13,2
2,5400000,650,69,1
2,7800000,690,69,1
4,2500000,1925,6,3
1,6500000,1160,16,3
4,4360000,1785,13,4
2,65000000,900,36,2
5,11500000,1504,31,3
5,5775000,840,87,2
2,7400000,1065,48,3
5,5285000,830,74,2
5,13000000,2200,11,3
4,5900000,1289,6,3
2,9500000,1200,2,2
4,5300000,1015,7,2
3,27400000,2187,11,4
4,2615000,1140,113,3
4,2780000,1050,35,3
5,6300000,1450,84,3
2,9300000,1240,78,2
4,2717000,820,113,2
5,13000000,1363,16,3
1,16200000,1850,20,3
4,3196000,1327,3,3
6,9500000,1620,50,3
4,4689000,1607,13,3
4,5200000,1277,94,3
5,11500000,1160,136,2
5,4061000,861,144,2
5,4186000,910,145,2
6,7800000,1560,105,3
4,28000000,950,31,2
4,13000000,1440,113,3
4,2467000,883,11,2
4,2005000,1057,44,3
2,7200000,860,39,1
1,11700000,1050,26,2
5,9450000,1500,74,3
4,2682000,1160,11,3
6,3500000,1080,87,2
4,7566000,1354,6,3
3,13700000,2798,20,3
2,33100000,1320,12,2
4,2440000,774,11,2
1,2655000,5500,30,4
4,6300000,1170,13,2
4,5500000,1102,13,3
2,16500000,1500,22,3
6,11000000,1510,6,3
4,5217000,1335,31,3
5,3156000,1650,31,3
6,10700000,1770,9,3
2,38500000,747,38,1
5,7400000,1220,38,2
3,3906000,1302,13,3
4,2300000,1760,31,3
1,24900000,1100,24,3
2,12800000,575,31,1
6,6500000,1300,49,2
6,8700000,1530,9,3
5,10800000,1552,117,3
4,9450000,920,17,2
4,2795000,1103,6,3
5,5993000,1073,117,2
6,10900000,1592,21,3
6,6370000,1225,24,2
2,10000000,700,69,2
4,7852000,4527,1,3
4,6500000,1052,23,2
5,3810000,905,83,2
2,3600000,768,8,2
5,7354000,2570,145,4
4,2520000,660,94,2
4,2500000,870,86,2
2,35000000,425,82,1
6,5900000,1200,13,2
5,25600000,2052,106,4
4,2000000,1494,86,3
5,4161999,821,12,2
3,5803000,1875,20,3
4,2600000,780,129,2
4,11700000,1186,6,2
4,3651000,1133,13,3
1,3000000,800,16,2
4,8200000,1050,17,3
2,2650000,1210,8,3
4,6075000,941,86,3
5,5460000,1200,109,3
5,2264000,1246,153,3
1,9500000,900,6,2
5,10900000,1540,28,3
1,21000000,2300,51,4
4,7459999,1360,31,3
2,4000000,1170,33,3
4,8400000,1610,11,3
4,2082999,1322,19,3
2,31200000,1240,69,2
2,6300000,1100,22,2
3,4164000,1388,13,3
3,9400000,1208,14,2
5,3828000,870,74,2
5,11399999,1829,37,3
2,16399999,751,22,2
2,4500000,630,69,1
4,2330000,900,22,2
5,4999000,920,8,2
4,7295999,2210,31,4
1,14500000,1900,52,3
6,8200000,1650,32,3
4,14600000,830,7,2
2,7000000,950,35,2
3,8233000,1650,27,3
5,7300000,764,95,2
4,4900000,750,205,1
4,2082999,1322,19,3
4,3168000,935,11,2
2,18600000,820,48,2
4,7200000,1350,6,2
4,3777000,885,197,2
2,9200000,1260,25,2
3,9025000,1125,13,2
2,21800000,1412,21,3
4,2012000,1127,86,3
5,4200000,901,52,2
6,45000000,4152,4,5
2,6500000,1500,82,2
4,8164000,931,7,3
4,8300000,1535,6,3
2,18000000,600,37,1
4,2731000,1707,21,3
1,22000000,2200,52,4
4,3964000,1166,148,3
5,4000000,995,153,2
5,6344000,1396,38,3
2,3000000,650,84,1
2,6300000,910,95,2
4,3000000,895,23,3
4,11399999,3319,1,4
4,5445000,1785,13,4
6,9600000,1700,83,3
6,12500000,2225,9,3
5,6776000,1124,117,2
2,9200000,1050,35,2
2,4380000,650,35,2
1,16000000,1800,51,3
4,6900000,1553,6,3
4,3268000,572,31,1
6,3500000,1080,87,2
2,16000000,1550,39,2
4,4429000,2348,1,3
5,3881000,1136,17,3
2,19500000,980,7,2
4,6500000,1269,7,3
4,11399999,725,86,1
4,5500000,892,136,2
3,15000000,1600,12,3
4,3500000,1562,31,3
4,8200000,1165,31,3
4,6000000,1100,40,2
2,31200000,1240,69,2
2,6000000,650,69,1
6,15500000,1834,49,3
4,3200000,765,22,2
2,5300000,420,69,1
6,11399999,1885,9,3
4,2500000,1500,6,3
2,4425000,1980,82,3
4,15000000,1354,7,3
6,6800000,1320,91,3
5,22500000,1667,14,3
6,3499000,900,18,2
5,4685000,761,47,2
2,7500000,1090,37,2
2,8400000,1150,69,2
5,7280000,1300,91,2
4,6669000,815,7,2
4,3981000,5359,1,4
2,12000000,510,18,1
2,3600000,966,35,2
6,16500000,2445,2,3
4,4500000,760,125,2
6,8600000,1538,4,3
5,4114000,822,145,2
5,10300000,1124,73,3
3,4020000,2600,3,3
1,19000000,1650,46,3
5,6131000,951,47,2
1,4800000,6905,3,3
2,5299000,1060,35,2
2,7000000,744,7,2
4,9900000,1013,94,3
5,8145000,1498,12,3
3,3700000,1200,15,2
2,32500000,1200,9,2
3,12700000,1670,18,3
4,3127000,1150,31,2
5,3397000,1363,16,3
6,6000000,1269,88,2
2,32100000,642,7,2
1,15600000,1950,20,3
5,25000000,1100,147,2
2,12400000,585,70,1
4,3200000,650,94,2
4,65000000,814,6,2
4,4718000,973,7,2
5,9792000,1295,86,2
2,2520000,595,95,1
2,7900000,960,36,2
1,13500000,1850,20,3
1,22500000,1650,31,3
5,5304000,1250,146,3
5,23100000,1495,7,2
4,8700000,1465,21,2
5,14900000,1645,16,3
2,12500000,830,18,1
2,7150000,650,69,1
5,22799999,1431,14,2
2,13000000,450,35,1
2,17000000,525,17,1
3,9899000,1273,20,2
4,2051000,1164,31,3
1,2500000,1400,16,2
5,3027000,1005,74,3
1,22500000,1900,52,4
3,8217000,1330,20,3
4,11000000,1372,103,3
4,8000000,1455,19,3
5,4485000,1170,83,3
3,11399999,1628,18,3
4,5029000,1200,23,3
3,15000000,1438,11,3
4,7500000,1174,22,3
4,5929000,5359,1,4
5,3442000,850,84,2
5,5181000,942,19,2
2,12800000,1003,8,2
5,4829000,876,47,2
2,110000000,750,22,2
4,6912000,770,55,2
5,4240000,1173,52,3
4,2400000,1032,5,2
5,4647000,845,109,2
2,20500000,675,69,1
2,58500000,815,60,2
4,6500000,1920,31,3
2,11399999,448,50,1
4,3500000,1150,7,2
4,6200000,1323,23,3
1,3700000,516,29,1
4,6000000,2155,31,3
4,2822000,720,23,2
5,7390000,4736,117,4
4,4590000,1350,148,3
6,6200000,1200,6,2
5,7867000,965,38,2
4,3032000,1015,7,2
4,6400000,1788,6,3
5,8303000,624,67,1
4,4500000,1113,7,3
6,8640000,1728,49,3
6,7540000,1327,45,3
4,4224000,925,7,2
5,2264000,1246,153,3
2,11500000,1556,34,3
3,3100000,943,13,2
2,12000000,800,17,2
6,4500000,1165,24,2
1,2400000,700,56,2
4,29000000,1727,86,3
2,21000000,1561,17,3
5,7056000,936,145,2
5,7503000,1345,28,3
1,27500000,1550,3,3
6,6700000,1400,56,1
2,22000000,1100,37,2
5,3636000,523,16,1
4,12600000,1100,23,3
4,2100000,950,23,2
5,4333000,942,145,2
4,7700000,941,86,3
4,7100000,870,7,2
2,15100000,1650,8,3
2,14600000,675,69,1
3,45000000,5300,11,5
2,10000000,440,22,1
3,6893000,1410,15,3
2,18800000,720,80,1
4,2980000,1113,7,3
3,2745000,950,25,2
2,4000000,350,17,1
3,4000000,1721,20,3
5,3667000,931,109,2
3,32799999,2415,24,3
2,3700000,350,17,1
1,34100000,3800,51,4
4,4200000,1682,157,3
5,4138000,1567,73,3
5,25000000,1153,87,3
4,14000000,1451,6,3
4,7000000,1064,11,3
4,3286000,840,11,2
2,51500000,950,17,2
5,3881000,721,12,2
2,14500000,680,69,1
4,3300000,1100,6,2
4,6216000,1524,92,3
4,4992000,826,85,2
5,3769000,1004,136,2
5,8052000,940,71,2
2,3800000,640,29,1
4,8563000,2524,86,4
5,30700000,1444,117,3
4,2990000,1231,6,3
2,12000000,957,60,2
4,8200000,1165,31,3
1,22500000,1650,31,3
6,10500000,2192,9,3
2,2599000,907,17,3
4,8231000,1300,14,3
1,9000000,2200,16,4
4,65000000,1100,22,3
1,8000000,900,21,2
1,20000000,2000,21,3
6,14000000,2050,32,3
4,4145000,850,23,2
5,3822000,910,52,1
6,8200000,1500,9,3
4,8001000,944,19,2
2,8000000,1750,48,3
3,21500000,1530,20,3
5,5808000,790,52,2
4,3772000,970,7,3
6,6600000,1895,79,3
3,7840000,520,25,1
4,6200000,1050,23,1
5,5598000,990,3,2
4,10600000,1183,13,3
5,5050000,677,48,1
3,3116000,645,25,1
5,11200000,2652,7,4
5,4114000,1004,65,2
5,12400000,1196,25,2
2,79000000,650,69,1
4,3168000,935,11,2
5,3400000,855,52,2
6,10500000,1400,9,2
1,14000000,1500,52,3
2,35000000,1700,69,3
4,3590999,1130,17,3
4,2300000,1250,120,3
4,4226000,1500,15,3
2,8700000,788,8,3
2,9600000,1209,70,2
5,4955000,990,108,2
5,11299999,1777,16,3
4,16000000,840,11,2
4,3500000,1275,7,3
5,11500000,1850,71,3
4,8200000,1165,31,3
6,3900000,1150,70,2
4,8295000,1304,21,3
4,4500000,980,82,3
4,7200000,949,31,2
4,6365000,1105,7,2
3,31900000,3526,24,4
5,3486000,1000,12,3
2,62500000,1367,36,3
4,6000000,1165,80,3
5,11100000,800,144,2
4,5200000,1365,148,3
6,9300000,1470,70,3
2,22500000,995,48,2
3,7134999,1705,20,3
2,22000000,655,71,1
3,11900000,956,12,3
4,69000000,1058,13,3
4,12300000,980,93,2
6,17500000,3550,27,3
4,8000000,2273,7,3
5,20000000,1149,8,3
1,19800000,2500,51,3
2,8000000,600,9,1
2,4500000,630,69,1
4,3286000,840,11,2
4,3247000,1255,6,2
6,4500000,1300,56,3
6,9291000,1630,9,3
1,14700000,1250,31,2
2,6787000,750,37,2
3,18700000,520,25,1
5,5756000,1211,136,2
4,6285000,1028,13,3
6,33000000,2956,1,4
5,3461000,845,65,1
4,3300000,1100,23,3
4,3200000,1452,34,3
4,5500000,1450,6,1
5,11000000,1121,64,2
5,5000000,875,20,3
4,11000000,1372,103,3
3,4088000,1168,21,3
5,8675000,1641,73,3
5,4096000,550,97,1
1,5600000,1680,14,3
4,5218000,780,112,2
4,4035000,1187,148,3
5,6342000,845,23,2
5,2999000,1044,147,1
4,5000000,1150,17,3
4,8148000,1920,31,3
5,4679000,883,96,2
2,2440000,500,81,1
3,5800000,950,25,2
3,6325000,1270,5,3
5,4999000,925,38,2
2,18000000,997,7,3
6,45000000,4152,4,5
2,14900000,650,35,1
5,6011000,801,96,2
5,2059000,721,12,2
6,3200000,1300,134,3
5,5200000,1002,144,2
4,4600000,1189,7,1
3,33900000,2461,2,4
6,7800000,1560,105,3
5,4214000,1263,52,3
2,18000000,999,35,2
4,4100000,1120,121,2
5,5310000,1044,59,2
1,3500000,600,37,2
4,2000000,1132,7,2
5,9086000,1298,8,3
4,2400000,1032,7,3
5,7320000,910,19,2
5,9900000,1100,5,3
1,11000000,2870,20,4
4,3000000,1258,19,3
4,5300000,864,55,2
3,12300000,1410,93,2
4,5700000,2052,86,4
4,14600000,789,13,2
2,8400000,700,69,2
5,8303000,982,65,2
5,5040000,523,47,1
4,13600000,892,205,2
4,2633000,1270,111,3
4,3000000,1105,7,2
2,36800000,607,35,1
2,40300000,565,80,1
2,8500000,1400,18,2
4,7200000,1276,182,3
2,12000000,600,22,1
2,3372000,518,95,2
2,4200000,930,44,2
4,41700000,1031,31,2
2,11000000,850,36,2
4,3400000,650,80,2
4,14000000,1179,31,3
5,3881000,1136,17,3
4,6008000,920,11,2
2,8000000,1545,7,2
5,4079000,639,31,1
4,7600000,745,17,2
2,39000000,1050,69,2
5,6188000,1777,16,3
6,6500000,1200,9,2
4,6327000,1920,31,3
2,25000000,1155,69,2
6,7000000,1418,56,3
4,6451000,696,5,2
5,2573000,670,27,1
6,7980000,1900,49,3
1,5800000,1650,20,3
4,9600000,1475,5,3
2,6400000,843,95,2
6,4542000,1010,50,2
4,4442000,1680,6,3
4,5577000,905,13,3
6,4748000,1250,4,2
5,3800000,1443,52,3
2,9600000,525,48,1
4,7036000,935,11,2
4,3196000,1327,3,3
6,3400000,1150,24,2
2,37700000,1815,37,3
4,3761000,1179,113,3
4,2146000,1125,13,3
4,11900000,1375,65,2
2,11800000,450,67,1
3,7208000,1320,11,3
4,3622000,944,86,2
3,25500000,1839,2,3
2,4656000,426,95,1
3,3750000,1398,13,3
1,13500000,1400,46,3
4,3200000,765,22,2
4,3372000,1306,23,3
2,19600000,1400,22,3
2,18500000,500,20,1
4,7554000,1947,31,4
4,5529000,1691,35,3
4,2454000,1013,85,2
4,8550000,4527,1,3
2,4151000,650,69,1
2,145000000,1125,12,2
4,2600000,1386,55,3
6,7240000,1885,9,3
5,4416000,920,74,2
5,7364000,785,29,2
2,145000000,1125,12,2
4,2014999,765,23,2
2,7600000,310,7,1
3,8400000,1380,111,3
2,19500000,1100,18,1
4,2766000,1035,11,3
4,3400000,1109,6,2
1,2400000,600,59,2
4,8347000,1761,12,3
5,3499000,872,12,2
5,19800000,1808,36,3
4,22500000,1105,11,2
6,20000000,2070,1,3
2,10800000,810,7,2
3,4722000,1152,21,2
5,5181000,942,19,2
4,2400000,840,93,2
2,2500000,540,31,1
4,2899000,771,82,2
2,5650000,982,35,2
3,11000000,2461,2,4
5,8836000,1314,37,3
2,26500000,667,69,1
2,8100000,970,7,3
4,6500000,3346,73,4
2,20000000,1600,18,3
5,2999000,1044,147,1
4,2297000,1605,13,3
6,5500000,1050,83,2
4,2714000,1072,6,3
2,3500000,532,95,2
5,5872000,490,47,1
5,3500000,1280,8,3
4,5385000,1100,23,3
5,7666000,900,47,2
1,13500000,1600,52,3
2,3799000,980,95,2
5,4237000,755,145,2
2,7000000,950,35,2
1,23000000,1650,31,3
4,8001000,944,19,2
3,3087000,950,25,2
6,9500000,1035,4,2
6,6720000,1600,56,3
2,12000000,614,37,2
4,2958000,919,17,2
2,18500000,1750,7,3
1,15500000,1800,51,3
1,21100000,2500,52,4
5,16399999,845,71,2
2,17500000,1188,20,2
4,4560000,1150,17,3
4,3200000,1045,19,3
3,3735000,2050,5,3
5,4257000,860,108,2
4,2415000,927,80,2
4,2787000,2522,31,4
6,8762000,1685,24,3
6,15000000,2566,49,4
5,5088000,960,109,2
3,7509999,1131,14,2
5,23000000,1580,4,3
6,7500000,1500,71,3
3,25000000,2070,1,3
5,6550000,1256,144,2
2,14000000,1050,7,2
5,3470000,664,145,1
4,4047999,861,19,2
5,6336000,1320,91,3
4,2500000,1450,6,1
5,17000000,1034,146,2
4,7187000,1475,21,3
5,90000000,3800,7,4
4,3300000,1113,23,3
5,6700000,811,74,2
5,9522000,4690,117,4
1,5000000,3200,52,4
4,2300000,1615,11,3
2,75000000,1875,8,3
6,6200000,1554,20,3
5,16100000,1044,153,2
3,7822000,990,20,2
4,2900000,1660,12,3
6,3200000,1200,134,3
4,85300000,1655,6,3
5,2840000,1850,71,3
4,14000000,750,80,2
5,5197000,1100,109,3
4,5100000,1110,6,3
4,3996000,909,11,2
5,3900000,986,104,2
4,10400000,750,23,2
4,6959999,960,7,2
4,6146000,1160,86,3
4,6561000,1190,23,3
5,4118000,1155,117,3
4,8690000,1697,6,3
1,4500000,500,26,1
2,11800000,1050,22,3
4,7931999,1644,31,3
3,7716000,1300,21,3
4,4461000,1707,21,3
1,8000000,1215,18,4
2,39000000,1050,69,2
6,5000000,970,49,2
2,5300000,560,80,1
3,8247000,1185,11,2
4,3200000,1250,35,3
5,4316000,1419,46,3
3,6800000,3450,18,3
6,20000000,2070,1,3
2,4500000,610,69,1
4,30500000,1727,86,3
6,9500000,1360,21,2
1,3700000,1801,43,3
2,6217000,2300,36,3
6,15000000,2566,49,4
2,7494000,585,70,1
4,3314000,1006,31,2
4,50400000,1947,31,4
4,5270000,743,6,2
4,31500000,1068,54,3
2,37000000,1850,8,3
4,9200000,1250,3,2
4,4227000,823,19,2
2,5000000,650,69,1
4,2100000,1475,5,3
1,4500000,500,26,1
3,4350000,3600,24,4
2,4800000,600,44,1
4,10000000,1186,1,3
3,17300000,1225,25,3
4,6800000,1110,22,2
6,10000000,2000,56,3
6,7800000,1735,56,3
5,4485000,1094,83,3
4,3032000,826,85,2
2,4700000,325,88,1
5,2789000,664,145,1
4,11399999,725,86,1
4,3800000,680,94,2
2,2900000,1110,77,2
6,3250000,910,134,2
